model,precision,set,kind,arm,k,k_is_main,norm,a,b,delta,ci_low,ci_high,se,p_boot,n,n_better,n_worse,n_tied,n_clusters,cl_ci_low,cl_ci_high,p_wilcoxon
whisfusion,,ls-tc-babble0,main,main,16,False,legacy,rover_freq,rover_cg,3.231017770597738,2.5330925236978765,3.9172790755226545,0.3516392451911557,0.0,400,161,48,191,40,2.5284361215310573,3.9948098438979613,1.3689048977057965e-16
whisfusion,,ls-tc-babble0,main,main,16,False,whisper,rover_freq,rover_cg,3.1530976721271093,2.4568919804911844,3.8518173344623134,0.34939702343200707,0.0,400,161,50,189,40,2.457626836115347,3.906461514977773,3.6399910774215137e-16
whisfusion,,ls-tc-babble0,main,main,32,True,legacy,conf,rover_cg,10.525661737293401,9.380538679548408,11.74469008641798,0.6074732267376494,0.0,400,264,40,96,40,9.246681914269917,11.86418291458614,1.9041071062469444e-38
whisfusion,,ls-tc-babble0,main,main,32,True,whisper,conf,rover_cg,9.988914890996428,8.826579634550544,11.205267097861427,0.6152834815965,0.0,400,255,52,93,40,8.71095076400679,11.346541584812854,8.981672418182451e-35
whisfusion,,ls-tc-babble0,main,main,32,True,legacy,mbr,rover_cg,7.9905554865167145,7.13194623173348,8.883031313839556,0.44686605845244853,0.0,400,250,16,134,40,7.068139597938547,8.923854832417142,3.5240947451832586e-41
whisfusion,,ls-tc-babble0,main,main,32,True,whisper,mbr,rover_cg,7.427023032393151,6.54950550086643,8.337380500473738,0.467918764449351,0.0,400,241,32,127,40,6.467936553036828,8.384508948919429,7.2025191114820064e-34
whisfusion,,ls-tc-babble0,main,main,32,True,legacy,cm05,rover_cg,8.624332049210887,7.59125175094081,9.781075281156165,0.5496284350225935,0.0,400,247,37,116,40,7.468813989811695,9.819766990167269,1.322848236709152e-35
whisfusion,,ls-tc-babble0,main,main,32,True,whisper,cm05,rover_cg,8.079812784825718,7.042288265568919,9.263839729993219,0.5612416381202285,0.0,400,235,51,114,40,6.915033541477721,9.29700933652667,2.251344702572699e-30
whisfusion,,ls-tc-babble0,main,main,32,True,legacy,conf,rover_c,10.500807754442649,9.356172030190306,11.72184199876438,0.6073578887780706,0.0,400,263,41,96,40,9.217324445099319,11.850397477574012,2.92008324954195e-38
whisfusion,,ls-tc-babble0,main,main,32,True,whisper,conf,rover_c,9.964281315432935,8.7925598723929,11.17295916416205,0.6152158787658931,0.0,400,254,53,93,40,8.674313284874293,11.32146407751622,1.3614308008526303e-34
whisfusion,,ls-tc-babble0,main,main,32,True,legacy,conf,rover_freq,8.152106375046602,7.0851548361601715,9.268088283116239,0.5620346263140839,0.0,400,244,54,102,40,7.088069920770217,9.24980376452098,1.5867140444871345e-30
whisfusion,,ls-tc-babble0,main,main,32,True,whisper,conf,rover_freq,7.599458061337603,6.494430219257667,8.726538935191124,0.5665992967559111,0.0,400,236,67,97,40,6.518829746756373,8.714059397535062,1.87196368681558e-26
whisfusion,,ls-tc-babble0,main,main,32,True,legacy,first,rover_cg,18.342239343854853,16.79113448602197,19.783429333096496,0.7612782176799232,0.0,400,326,17,57,40,16.616124989596003,20.007953711465916,5.305794957374631e-55
whisfusion,,ls-tc-babble0,main,main,32,True,whisper,first,rover_cg,17.51447222564355,15.996371084348176,19.000954747772973,0.769850841066123,0.0,400,320,25,55,40,15.770563885742636,19.20133396130878,3.1226307139709457e-52
whisfusion,,ls-tc-babble0,main,main,32,True,legacy,conf,mbr,2.535106250776687,1.5086617302713663,3.5971385955814097,0.5397742234511294,0.0,400,160,99,141,40,1.4864685467467305,3.6289555369365534,2.2818450884834335e-06
whisfusion,,ls-tc-babble0,main,main,32,True,whisper,conf,mbr,2.561891858603276,1.5574007863061576,3.6202164018143175,0.529651486580175,0.0,400,163,96,141,40,1.5642643008525523,3.6182801074881654,7.084375732433139e-07
whisfusion,,ls-tc-babble0,main,main,32,True,legacy,first,conf,7.816577606561451,6.483954353416884,9.179332031930784,0.6830629618950509,0.0,400,254,72,74,40,6.574286144118663,9.106320406877037,4.81171280728725e-26
whisfusion,,ls-tc-babble0,main,main,32,True,whisper,first,conf,7.525557334647124,6.180046915536794,8.863531558716007,0.6863078469255048,0.0,400,247,74,79,40,6.25826160593939,8.84194966553922,8.31425866176623e-25
whisfusion,,ls-tc-babble0,main,main,32,True,legacy,rover_freq,rover_cg,2.3735553622468,1.768852162112908,2.9528998755683253,0.30855950586601855,0.0,400,157,60,183,40,1.723073387547495,3.0347192028772954,3.8579928280386764e-13
whisfusion,,ls-tc-babble0,main,main,32,True,whisper,rover_freq,rover_cg,2.3894568296588248,1.777545267922225,2.976085503598951,0.30906682516929473,0.0,400,161,60,179,40,1.7453551589250789,3.056952670393842,2.941213563368623e-13
whisfusion,,ls-tc-babble10,main,main,16,False,legacy,conf,rover_cg,4.784391698769728,4.08058265565164,5.4925749308558425,0.35959276495243037,0.0,400,191,26,183,40,3.981114551671913,5.622801635902332,4.736513107590662e-27
whisfusion,,ls-tc-babble10,main,main,16,False,whisper,conf,rover_cg,3.4487005788890257,2.5663290105822822,4.283589070772413,0.4311027397705154,0.0,400,171,64,165,40,2.396924285023389,4.57397233474129,3.342145045337606e-11
whisfusion,,ls-tc-babble10,main,main,16,False,legacy,mbr,rover_cg,3.4919845905306324,2.941896837841192,4.082043006166081,0.2916285808762078,0.0,400,153,18,229,40,2.9062705255024976,4.136660907602667,5.057634009372932e-24
whisfusion,,ls-tc-babble10,main,main,16,False,whisper,mbr,rover_cg,2.192388225150881,1.4732225914130248,2.9155193343224424,0.3662029236544611,0.0,400,136,57,207,40,1.3038539544932768,3.1280520304276354,4.680746169198603e-07
whisfusion,,ls-tc-babble10,main,main,16,False,legacy,cm05,rover_cg,3.777805393314279,3.1911972263686534,4.412678250452115,0.3090721257756912,0.0,400,161,17,222,40,3.0947838568281627,4.487035767930949,4.895834776208637e-25
whisfusion,,ls-tc-babble10,main,main,16,False,whisper,cm05,rover_cg,2.414090405222318,1.6556972035275608,3.1731956750126686,0.38542964369292876,0.0,400,147,56,197,40,1.5163820724502508,3.3321866483197065,1.9969529524735496e-07
whisfusion,,ls-tc-babble10,main,main,16,False,legacy,conf,rover_c,4.684975767366721,3.9796457099886786,5.388508794657833,0.36179225832139844,0.0,400,185,29,186,40,3.8727852900780038,5.558309340936712,3.7345209205967645e-26
whisfusion,,ls-tc-babble10,main,main,16,False,whisper,conf,rover_c,3.3501662766350537,2.472609021189491,4.186312160359433,0.43440949177588833,0.0,400,166,66,168,40,2.277110656078972,4.516583701767179,1.6225187569591507e-10
whisfusion,,ls-tc-babble10,main,main,16,False,legacy,conf,rover_freq,4.212750093202436,3.545619946147801,4.875502990335696,0.3420410554982187,0.0,400,181,34,185,40,3.4666987645953595,5.023378103693163,2.2961287581201848e-23
whisfusion,,ls-tc-babble10,main,main,16,False,whisper,conf,rover_freq,2.8698115531469393,1.9969600246982433,3.7116181738578575,0.42708789212771725,0.0,400,163,71,166,40,1.834794797501014,3.9522264532338918,1.3246967724969913e-08
whisfusion,,ls-tc-babble10,main,main,16,False,legacy,first,rover_cg,11.44525910277122,10.437277721497097,12.510522665082505,0.5435641916669912,0.0,400,284,12,104,40,10.246665600889134,12.767424131485665,1.0870167998109165e-47
whisfusion,,ls-tc-babble10,main,main,16,False,whisper,first,rover_cg,10.062815617686907,8.94196373519005,11.243790714999387,0.5891967342532312,0.0,400,261,32,107,40,8.721953017369675,11.587508086716594,1.2345910069277465e-37
whisfusion,,ls-tc-babble10,main,main,16,False,legacy,conf,mbr,1.2924071082390953,0.7744744479213006,1.8656212424779768,0.2823929447370258,0.0,400,106,45,249,40,0.790172504025828,1.836438212053445,6.021054476594896e-07
whisfusion,,ls-tc-babble10,main,main,16,False,whisper,conf,mbr,1.256312353738145,0.7078207132792919,1.8463960087181825,0.29123632867287497,0.0,400,106,47,247,40,0.745259209764653,1.8124213628753993,4.005644051682958e-06
whisfusion,,ls-tc-babble10,main,main,16,False,legacy,first,conf,6.6608674040014915,5.697463134580638,7.684652804175754,0.5040384665971458,0.0,400,220,36,144,40,5.660489210802241,7.679591139889756,1.1850431009144164e-29
whisfusion,,ls-tc-babble10,main,main,16,False,whisper,first,conf,6.614115038797881,5.5988596479959805,7.702217558673105,0.5257179533551517,0.0,400,223,39,138,40,5.5814177098488615,7.689485313983557,1.167402654142697e-28
whisfusion,,ls-tc-babble10,main,main,16,False,legacy,rover_freq,rover_cg,0.5716416055672922,0.31364281202870997,0.8473835567879918,0.1351153682763511,0.0,400,61,21,318,40,0.2960826197711437,0.8347988460757074,1.7949182378359777e-05
whisfusion,,ls-tc-babble10,main,main,16,False,whisper,rover_freq,rover_cg,0.5788890257420864,0.33461710594091915,0.8376348501011479,0.12884216903853413,0.0,400,61,20,319,40,0.3258853167780133,0.8293563890570649,5.464238195177228e-06
whisfusion,,ls-tc-babble10,main,main,32,True,legacy,conf,rover_cg,4.548278861687585,3.8880604257379714,5.264462095991311,0.3539375967471129,0.0,400,178,28,194,40,3.764045169782266,5.3428238329500175,8.423660224769525e-27
whisfusion,,ls-tc-babble10,main,main,32,True,whisper,conf,rover_cg,3.214681611035842,2.395200680676834,4.076902393792865,0.4233294581702986,0.0,400,153,67,180,40,2.226408439428958,4.223469490331863,5.12034510142362e-11
whisfusion,,ls-tc-babble10,main,main,32,True,legacy,mbr,rover_cg,3.0446128992170993,2.561314583868366,3.573941761121207,0.25624787886917344,0.0,400,144,12,244,40,2.481271332485611,3.6072265138561965,5.189328889268833e-24
whisfusion,,ls-tc-babble10,main,main,32,True,whisper,mbr,rover_cg,1.8352013794802315,1.1641257388366455,2.54148486710966,0.34877341603964984,0.0,400,132,58,210,40,0.9101284111716872,2.7735875090589746,1.1551795361227644e-05
whisfusion,,ls-tc-babble10,main,main,32,True,legacy,cm05,rover_cg,3.380141667702249,2.8464348200093146,3.9412955249265735,0.2852093948038273,0.0,400,153,17,230,40,2.811884799109596,3.9477482920001448,4.7725428001476376e-24
whisfusion,,ls-tc-babble10,main,main,32,True,whisper,cm05,rover_cg,2.0569035595516687,1.337966331182668,2.7930023088527105,0.3688697018862892,0.0,400,138,60,202,40,1.2169825307114028,2.9322311981639166,4.919154441325052e-06
whisfusion,,ls-tc-babble10,main,main,32,True,legacy,conf,rover_c,4.47371691313533,3.8207868574941357,5.182250702044603,0.3556851110255146,0.0,400,174,31,195,40,3.6913109702537645,5.265058799487895,3.7858234545182755e-26
whisfusion,,ls-tc-babble10,main,main,32,True,whisper,conf,rover_c,3.1407808843453626,2.323763176451678,3.9884571629234853,0.4263170193079869,0.0,400,150,71,179,40,2.1485797908948125,4.158426310206209,1.2113138921825695e-10
whisfusion,,ls-tc-babble10,main,main,32,True,legacy,conf,rover_freq,4.0263452218217965,3.3568922967531805,4.702491673509182,0.35210553270906536,0.0,400,165,36,199,40,3.2591969912898424,4.813633651281328,6.770641624143136e-23
whisfusion,,ls-tc-babble10,main,main,32,True,whisper,conf,rover_freq,2.6850597364207416,1.8516385048643114,3.501720211462922,0.42706508947198824,0.0,400,147,79,174,40,1.7003226012244075,3.697475617670892,7.165924480901969e-08
whisfusion,,ls-tc-babble10,main,main,32,True,legacy,first,rover_cg,11.830495836957873,10.820624031540518,12.93083041918061,0.5433751732188631,0.0,400,288,12,100,40,10.517824430823264,13.223968483503892,5.049013775804668e-48
whisfusion,,ls-tc-babble10,main,main,32,True,whisper,first,rover_cg,10.432319251139303,9.334366482742318,11.657900461757563,0.5915781922548237,0.0,400,266,32,102,40,8.97986662336276,12.018350774450175,3.1707082161282865e-38
whisfusion,,ls-tc-babble10,main,main,32,True,legacy,conf,mbr,1.503665962470486,1.023328731791436,2.009504589102113,0.253131214363275,0.0,400,110,46,244,40,0.9698543346359696,2.071113334574336,2.0163816329828656e-08
whisfusion,,ls-tc-babble10,main,main,32,True,whisper,conf,mbr,1.3794802315556103,0.8787214839468036,1.8927398418470187,0.2605281008213501,0.0,400,113,47,240,40,0.8367008969763151,1.9274902168012729,1.0146175103590496e-06
whisfusion,,ls-tc-babble10,main,main,32,True,legacy,first,conf,7.282216975270287,6.285394131609607,8.341618822769746,0.5136373810349611,0.0,400,229,38,133,40,6.3225082603384255,8.36398118358146,1.1843930675822811e-32
whisfusion,,ls-tc-babble10,main,main,32,True,whisper,first,conf,7.217637640103461,6.210616167370904,8.2674015983829,0.5243268524000505,0.0,400,230,39,131,40,6.273331151758116,8.223332178844304,7.449651405856934e-32
whisfusion,,ls-tc-babble10,main,main,32,True,legacy,rover_freq,rover_cg,0.5219336398657884,0.268513361010886,0.7698265513181017,0.12528741340842028,0.0,400,57,20,323,40,0.2867991023829479,0.776504000638757,4.9172958989461134e-05
whisfusion,,ls-tc-babble10,main,main,32,True,whisper,rover_freq,rover_cg,0.5296218746151004,0.2816648053992735,0.7674305093584564,0.12299951315922884,0.0,400,57,19,324,40,0.2961113414975773,0.7696432091664064,2.9514404234338235e-05
whisfusion,,ls-tc-babble5,main,main,16,False,legacy,conf,rover_cg,7.331924940971791,6.481923961358821,8.22129209862381,0.44964933005281515,0.0,400,221,36,143,40,6.208125257452839,8.447970027399645,9.781903819464134e-34
whisfusion,,ls-tc-babble5,main,main,16,False,whisper,conf,rover_cg,6.1707106786550066,5.206188526158674,7.141261944950851,0.49456905480936286,0.0,400,204,58,138,40,4.943476536847388,7.3984643903397265,1.748500249577555e-22
whisfusion,,ls-tc-babble5,main,main,16,False,legacy,mbr,rover_cg,5.579719149993786,4.973965161579573,6.179816031965846,0.3203461752962174,0.0,400,202,23,175,40,4.780851518014782,6.355246970671722,2.921957820771286e-32
whisfusion,,ls-tc-babble5,main,main,16,False,whisper,mbr,rover_cg,4.49562754033748,3.7500263026381546,5.2207971746123,0.3807788239720194,0.0,400,186,51,163,40,3.4622155197155062,5.527439326320702,8.18558710899996e-19
whisfusion,,ls-tc-babble5,main,main,16,False,legacy,cm05,rover_cg,5.853112961352057,5.140015928760084,6.588287134936024,0.38147110378290244,0.0,400,199,36,165,40,4.8741501631188475,6.803354722273452,4.163265427140953e-29
whisfusion,,ls-tc-babble5,main,main,16,False,whisper,cm05,rover_cg,4.754280083754157,3.850410968708478,5.583973818343431,0.43767014722226055,0.0,400,185,61,154,40,3.62118965370576,5.903810248057702,6.610298303012463e-17
whisfusion,,ls-tc-babble5,main,main,16,False,legacy,conf,rover_c,7.319497949546415,6.463781851583521,8.215388273658348,0.4507727460657947,0.0,400,221,37,142,40,6.19644760517811,8.43765318627451,1.3067405622740934e-33
whisfusion,,ls-tc-babble5,main,main,16,False,whisper,conf,rover_c,6.15839389087326,5.193970014580965,7.132908784857509,0.49544056949666815,0.0,400,204,60,136,40,4.935384175286015,7.389946114827391,1.7811725806856278e-22
whisfusion,,ls-tc-babble5,main,main,16,False,legacy,conf,rover_freq,6.5241704983223565,5.688823282116412,7.369702417915295,0.4408906351546052,0.0,400,206,47,147,40,5.45402295629548,7.612065669071519,4.3035218366767423e-29
whisfusion,,ls-tc-babble5,main,main,16,False,whisper,conf,rover_freq,5.419386623968469,4.4384746269773006,6.389116455225091,0.4879393986024716,0.0,400,194,72,134,40,4.253473254042026,6.584959186131024,3.752171285626866e-18
whisfusion,,ls-tc-babble5,main,main,16,False,legacy,first,rover_cg,14.527152976264446,13.462778023515778,15.54758244416053,0.5236041162005078,0.0,400,310,10,80,40,13.544703112136574,15.471712598671711,1.690151680286468e-52
whisfusion,,ls-tc-babble5,main,main,16,False,whisper,first,rover_cg,13.400665106540215,12.256358838416745,14.495918963672754,0.5696346517851937,0.0,400,298,24,78,40,12.162893752242798,14.54635208569809,3.4874637470785725e-46
whisfusion,,ls-tc-babble5,main,main,16,False,legacy,conf,mbr,1.7522057909780042,1.0488309219578968,2.4963028497076296,0.3730583632286033,0.0,400,121,73,206,40,1.0379926777744317,2.5150868825451997,5.721433873881708e-06
whisfusion,,ls-tc-babble5,main,main,16,False,whisper,conf,mbr,1.6750831383175269,0.9733294811204304,2.419866893509127,0.3781987115204673,0.0,400,121,76,203,40,0.9470645507309621,2.4075133332868908,8.993931672910538e-06
whisfusion,,ls-tc-babble5,main,main,16,False,legacy,first,conf,7.195228035292656,6.184453902854942,8.21586812371231,0.5269382884282239,0.0,400,242,51,107,40,6.10222015138502,8.22788535764635,1.2836274987408673e-31
whisfusion,,ls-tc-babble5,main,main,16,False,whisper,first,conf,7.2299544278852075,6.188542035752432,8.257019436414192,0.5290781090507609,0.0,400,239,49,112,40,6.223330905636533,8.215287042281988,7.0439332868149635e-31
whisfusion,,ls-tc-babble5,main,main,16,False,legacy,rover_freq,rover_cg,0.8077544426494345,0.4626211172580786,1.1686397125644148,0.17727448495175682,0.0,400,85,39,276,40,0.4842537920043813,1.1399294764373917,1.7570025955025963e-05
whisfusion,,ls-tc-babble5,main,main,16,False,whisper,rover_freq,rover_cg,0.7513240546865377,0.4137524534093812,1.1105634360518966,0.1731903329050568,0.0,400,82,39,279,40,0.4331984934826166,1.0843678918616786,4.6100666108348203e-05
whisfusion,,ls-tc-babble5,main,main,32,True,legacy,conf,rover_cg,7.008823163912017,6.163594148840885,7.848860979251475,0.4362808610926028,0.0,400,231,34,135,40,5.87352683024341,8.12379101820444,4.2233444071103505e-34
whisfusion,,ls-tc-babble5,main,main,32,True,whisper,conf,rover_cg,5.5918216529129205,4.661871194401891,6.498920718289275,0.47851669889256737,0.0,400,212,61,127,40,4.410149935864337,6.813613101262392,4.716774582076972e-21
whisfusion,,ls-tc-babble5,main,main,32,True,legacy,mbr,rover_cg,4.734683733068224,4.079075368258751,5.3631706326892505,0.3211153525872596,0.0,400,183,23,194,40,3.946268635297281,5.490823564829411,1.6693806721724954e-28
whisfusion,,ls-tc-babble5,main,main,32,True,whisper,mbr,rover_cg,3.670402758960463,2.8955536093942555,4.360957764448207,0.38024666740147245,0.0,400,168,56,176,40,2.706498338271818,4.618020296233319,3.098148779545994e-14
whisfusion,,ls-tc-babble5,main,main,32,True,legacy,cm05,rover_cg,5.306325338635516,4.6118134314388435,5.978931147496268,0.35100597543909345,0.0,400,205,30,165,40,4.453561035420407,6.13090172046769,1.8805639051540346e-30
whisfusion,,ls-tc-babble5,main,main,32,True,whisper,cm05,rover_cg,4.027589604631112,3.2180167416838827,4.786047832544903,0.3995449880644874,0.0,400,190,62,148,40,3.017486844043851,5.0681214995224115,1.0898640423179358e-15
whisfusion,,ls-tc-babble5,main,main,32,True,legacy,conf,rover_c,6.983969181061265,6.131478447241462,7.853088139138835,0.4375933473639005,0.0,400,228,34,138,40,5.858184157651256,8.105811195548162,9.296195677101898e-34
whisfusion,,ls-tc-babble5,main,main,32,True,whisper,conf,rover_c,5.579504865131174,4.6443014617065215,6.49623405832847,0.4783355534369781,0.0,400,210,61,129,40,4.404126222391571,6.788409693552725,4.313677257831411e-21
whisfusion,,ls-tc-babble5,main,main,32,True,legacy,conf,rover_freq,6.312911644090965,5.466186421380754,7.183025966865931,0.44292153073850926,0.0,400,204,41,155,40,5.175914988092144,7.431560206145602,2.839173105473643e-28
whisfusion,,ls-tc-babble5,main,main,32,True,whisper,conf,rover_freq,5.000615839389087,4.044286610597772,5.943376841073425,0.48572973556143867,0.0,400,187,66,147,40,3.8308708836824423,6.239223703458462,2.513899692992602e-17
whisfusion,,ls-tc-babble5,main,main,32,True,legacy,first,rover_cg,15.421896358891512,14.350137977277685,16.45123802285984,0.5358204353268555,0.0,400,318,8,74,40,14.466513494980868,16.30630945691469,7.277172695076427e-54
whisfusion,,ls-tc-babble5,main,main,32,True,whisper,first,rover_cg,14.213573100135484,13.034661246924637,15.305611111529103,0.581972111743895,0.0,400,303,21,76,40,12.965338577221038,15.29323026133725,1.3701355536112416e-47
whisfusion,,ls-tc-babble5,main,main,32,True,legacy,conf,mbr,2.2741394308437926,1.610502323411285,2.9432504292384185,0.3473183042107855,0.0,400,138,60,202,40,1.5131871905036207,3.118887012675321,8.386541476752236e-10
whisfusion,,ls-tc-babble5,main,main,32,True,whisper,conf,mbr,1.9214188939524572,1.242539002664342,2.592670066078628,0.3487730504383357,0.0,400,131,69,200,40,1.2430272014685597,2.693745122638193,3.4191923875267445e-07
whisfusion,,ls-tc-babble5,main,main,32,True,legacy,first,conf,8.413073194979496,7.283729587001976,9.548527325039377,0.5820270741932178,0.0,400,248,42,110,40,7.341481912029097,9.387352807804508,2.185923253455303e-34
whisfusion,,ls-tc-babble5,main,main,32,True,whisper,first,conf,8.621751447222564,7.454098293641531,9.762440178830005,0.588068992175848,0.0,400,254,40,106,40,7.626537235053771,9.526761085125653,1.3546871161001363e-34
whisfusion,,ls-tc-babble5,main,main,32,True,legacy,rover_freq,rover_cg,0.6959115198210514,0.3729669455904284,1.0175241818029874,0.16816920456081133,0.0,400,79,35,286,40,0.38736097206257103,0.9782344088877083,5.5160271022580775e-05
whisfusion,,ls-tc-babble5,main,main,32,True,whisper,rover_freq,rover_cg,0.591205813523833,0.2749348736483605,0.9105706568078097,0.16334126981549696,0.0,400,75,37,288,40,0.2933216622987204,0.8576126002171681,0.00044030150069656384
whisfusion,,ls-tc-white5,main,main,16,False,legacy,conf,rover_cg,5.132347458680253,4.319519300595487,5.927013791517978,0.40733650813704986,0.0,400,189,33,178,40,4.194676235551181,6.13468990410938,7.434556062600752e-27
whisfusion,,ls-tc-white5,main,main,16,False,whisper,conf,rover_cg,3.719669910087449,2.789770902953951,4.6199949909728,0.45992480419039095,0.0,400,168,64,168,40,2.6424049002246575,4.8338276231326445,1.2260410676623399e-11
whisfusion,,ls-tc-white5,main,main,16,False,legacy,mbr,rover_cg,3.5168385733813845,2.959992667106022,4.108144814436426,0.2972898584470987,0.0,400,153,21,226,40,2.978538756050798,4.117946124158595,3.574181578999913e-23
whisfusion,,ls-tc-white5,main,main,16,False,whisper,mbr,rover_cg,2.3525064663135855,1.625382259824648,3.10768428178568,0.3787744761562199,0.0,400,141,59,200,40,1.475705920073642,3.262953698377694,8.417942503709567e-08
whisfusion,,ls-tc-white5,main,main,16,False,legacy,cm05,rover_cg,3.4919845905306324,2.7908633635592426,4.192870332839057,0.3558461341052665,0.0,400,148,36,216,40,2.731429203163044,4.286549979136547,1.073903822811726e-18
whisfusion,,ls-tc-white5,main,main,16,False,whisper,cm05,rover_cg,2.1677546495873874,1.360438960941237,2.9917660301190065,0.4190218541202495,0.0,400,136,69,195,40,1.218282679231871,3.1815044237031116,7.18613041860636e-06
whisfusion,,ls-tc-white5,main,main,16,False,legacy,conf,rover_c,5.08263949297875,4.275906251544905,5.864929675105758,0.40889082667980553,0.0,400,186,34,180,40,4.135059754996508,6.088958654202676,2.8612303174669587e-26
whisfusion,,ls-tc-white5,main,main,16,False,whisper,conf,rover_c,3.670402758960463,2.7343227666888636,4.568108932155878,0.46134419576689256,0.0,400,165,65,170,40,2.5653755464757237,4.808601179563556,2.7103450447270513e-11
whisfusion,,ls-tc-white5,main,main,16,False,legacy,conf,rover_freq,4.510997887411458,3.7191355721741557,5.294521887115955,0.40453160423726336,0.0,400,171,38,191,40,3.5514314473042394,5.535591837592445,9.542756948005093e-22
whisfusion,,ls-tc-white5,main,main,16,False,whisper,conf,rover_freq,3.0176130065278977,2.107018785394483,3.8706512682535203,0.45947354933933593,0.0,400,149,71,180,40,1.8707729213600108,4.195198427256913,3.346854481040147e-08
whisfusion,,ls-tc-white5,main,main,16,False,legacy,first,rover_cg,10.997887411457686,9.991385378972254,11.950875130644201,0.49705471617246133,0.0,400,275,13,112,40,9.904368745016027,12.032358014926526,1.899514260342199e-46
whisfusion,,ls-tc-white5,main,main,16,False,whisper,first,rover_cg,9.644044833107525,8.595375629110427,10.660879950015422,0.53594938775399,0.0,400,260,36,104,40,8.411772103284049,10.861930706949058,6.835449308343275e-36
whisfusion,,ls-tc-white5,main,main,16,False,legacy,conf,mbr,1.615508885298869,1.042041843737232,2.156458497537649,0.28811889260877094,0.0,400,117,50,233,40,0.9603064084932267,2.293222423138153,1.0245160888460275e-07
whisfusion,,ls-tc-white5,main,main,16,False,whisper,conf,mbr,1.3671634437738638,0.7843380829780277,1.9056828724309538,0.2878019470450739,0.0,400,108,52,240,40,0.7520627370585986,2.03537815515466,9.677782297707866e-06
whisfusion,,ls-tc-white5,main,main,16,False,legacy,first,conf,5.865539952777433,4.909632461108697,6.8811161268614,0.5024647536830342,0.0,400,212,57,131,40,4.784139322690872,7.052817466928781,6.699075375580279e-24
whisfusion,,ls-tc-white5,main,main,16,False,whisper,first,conf,5.924374923020077,4.969173331055586,6.930961354847067,0.4952574861686168,0.0,400,213,55,132,40,4.858646838669069,7.099847866675679,4.491065566414112e-24
whisfusion,,ls-tc-white5,main,main,16,False,legacy,rover_freq,rover_cg,0.6213495712687959,0.35949562776024424,0.8937882583112242,0.13237716984152656,0.0,400,68,26,306,40,0.3582289178114633,0.8765771732136509,7.18271697233786e-06
whisfusion,,ls-tc-white5,main,main,16,False,whisper,rover_freq,rover_cg,0.7020569035595516,0.4360560160810733,0.9810226735594921,0.13600273476885044,0.0,400,71,25,304,40,0.42343842727979175,0.984426171783978,9.426871463276865e-07
whisfusion,,ls-tc-white5,main,main,32,True,legacy,conf,rover_cg,4.722256741642848,4.02755933179345,5.4135694995614765,0.35543619346195493,0.0,400,199,29,172,40,3.9387470217027474,5.510820296366226,5.216288568376948e-29
whisfusion,,ls-tc-white5,main,main,32,True,whisper,conf,rover_cg,3.2762655499445743,2.4782307724324357,4.092806814811444,0.42188907376525714,0.0,400,175,63,162,40,2.254884804093528,4.267219098633496,1.385177559873574e-11
whisfusion,,ls-tc-white5,main,main,32,True,legacy,mbr,rover_cg,3.007331924940972,2.4855079421484585,3.5405693105463034,0.2701292445428407,0.0,400,141,18,241,40,2.4947606160022797,3.5220254590017332,5.053661094636388e-22
whisfusion,,ls-tc-white5,main,main,32,True,whisper,mbr,rover_cg,1.7613006527897523,1.0366458512831551,2.4443970548291056,0.36126991171048395,0.0,400,130,58,212,40,0.8739830545907042,2.588884068202969,9.181403252423436e-06
whisfusion,,ls-tc-white5,main,main,32,True,legacy,cm05,rover_cg,3.3304337020007457,2.743014319967951,3.9427206403404567,0.30472190488573914,0.0,400,158,33,209,40,2.7447986066739913,3.9353863313457724,1.1247703440953533e-20
whisfusion,,ls-tc-white5,main,main,32,True,whisper,cm05,rover_cg,2.0569035595516687,1.3110284488647703,2.80407450702848,0.39062690654713356,0.0,400,145,67,188,40,1.13739091046002,2.9540392744884625,6.667990482993579e-06
whisfusion,,ls-tc-white5,main,main,32,True,legacy,conf,rover_c,4.7471107244936,4.051317722752564,5.430383807451813,0.3566003253535185,0.0,400,198,28,174,40,3.954880071866303,5.53579179413033,4.287648352934762e-29
whisfusion,,ls-tc-white5,main,main,32,True,whisper,conf,rover_c,3.2762655499445743,2.463126259290262,4.098097248814561,0.4232631095944551,0.0,400,174,63,163,40,2.254175108290321,4.279703003404602,2.114969533046825e-11
whisfusion,,ls-tc-white5,main,main,32,True,legacy,conf,rover_freq,4.187896110351684,3.5186939078690633,4.830469556021117,0.3445171086662754,0.0,400,183,36,181,40,3.362228205623169,5.033827304613128,3.684198437434815e-24
whisfusion,,ls-tc-white5,main,main,32,True,whisper,conf,rover_freq,2.6604261608572486,1.8779017512543419,3.4368745036361625,0.4092150993199017,0.0,400,158,70,172,40,1.63915679864783,3.7466495905072965,1.3416159028677225e-08
whisfusion,,ls-tc-white5,main,main,32,True,legacy,first,rover_cg,11.38312414564434,10.374386221849026,12.318510925863377,0.5012178691006838,0.0,400,282,11,107,40,10.334752965689846,12.44271850543363,2.1656283885185973e-47
whisfusion,,ls-tc-white5,main,main,32,True,whisper,first,rover_cg,9.988914890996428,8.924761121479962,10.972798103679619,0.5403578217692159,0.0,400,266,32,102,40,8.663827215795495,11.239695722650668,5.951973734984099e-37
